"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15747000",1984-09-11,550,"A"
"2","USGS","15747000",1984-09-12,544,"A"
"3","USGS","15747000",1984-09-13,532,"A"
"4","USGS","15747000",1984-09-14,526,"A"
"5","USGS","15747000",1984-09-15,520,"A"
"6","USGS","15747000",1984-09-16,514,"A"
"7","USGS","15747000",1984-09-17,520,"A"
"8","USGS","15747000",1984-09-18,1210,"A"
"9","USGS","15747000",1984-09-19,1540,"A"
"10","USGS","15747000",1984-09-20,1390,"A"
"11","USGS","15747000",1984-09-21,1860,"A"
"12","USGS","15747000",1984-09-22,1980,"A"
"13","USGS","15747000",1984-09-23,1860,"A"
"14","USGS","15747000",1984-09-24,1880,"A"
"15","USGS","15747000",1984-09-25,1960,"A"
"16","USGS","15747000",1984-09-26,1880,"A"
"17","USGS","15747000",1984-09-27,1960,"A"
"18","USGS","15747000",1984-09-28,1900,"A"
"19","USGS","15747000",1984-09-29,1860,"A"
"20","USGS","15747000",1984-09-30,1710,"A"
"21","USGS","15747000",1984-10-01,1470,"A"
"22","USGS","15747000",1984-10-02,1300,"A"
"23","USGS","15747000",1984-10-03,1070,"A"
"24","USGS","15747000",1984-10-04,840,"A"
"25","USGS","15747000",1984-10-05,760,"A"
"26","USGS","15747000",1984-10-06,700,"A"
"27","USGS","15747000",1984-10-07,660,"A"
"28","USGS","15747000",1984-10-08,620,"A"
"29","USGS","15747000",1984-10-09,580,"A"
"30","USGS","15747000",1984-10-10,560,"A"
"31","USGS","15747000",1984-10-11,540,"A"
"32","USGS","15747000",1984-10-12,520,"A"
"33","USGS","15747000",1984-10-13,500,"A"
"34","USGS","15747000",1984-10-14,480,"A"
"35","USGS","15747000",1984-10-15,460,"A"
"36","USGS","15747000",1984-10-16,440,"A"
"37","USGS","15747000",1984-10-17,440,"A"
"38","USGS","15747000",1984-10-18,420,"A"
"39","USGS","15747000",1984-10-19,400,"A"
"40","USGS","15747000",1984-10-20,400,"A"
"41","USGS","15747000",1984-10-21,380,"A"
"42","USGS","15747000",1984-10-22,380,"A"
"43","USGS","15747000",1984-10-23,360,"A"
"44","USGS","15747000",1984-10-24,360,"A"
"45","USGS","15747000",1984-10-25,340,"A"
"46","USGS","15747000",1984-10-26,340,"A"
"47","USGS","15747000",1984-10-27,330,"A"
"48","USGS","15747000",1984-10-28,330,"A"
"49","USGS","15747000",1984-10-29,320,"A"
"50","USGS","15747000",1984-10-30,320,"A"
"51","USGS","15747000",1984-10-31,310,"A"
"52","USGS","15747000",1984-11-01,310,"A"
"53","USGS","15747000",1984-11-02,300,"A"
"54","USGS","15747000",1984-11-03,300,"A"
"55","USGS","15747000",1984-11-04,290,"A"
"56","USGS","15747000",1984-11-05,290,"A"
"57","USGS","15747000",1984-11-06,280,"A"
"58","USGS","15747000",1984-11-07,280,"A"
