"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15237360",1986-05-25,160,"A e"
"2","USGS","15237360",1986-05-26,167,"A"
"3","USGS","15237360",1986-05-27,153,"A"
"4","USGS","15237360",1986-05-28,150,"A"
"5","USGS","15237360",1986-05-29,133,"A"
"6","USGS","15237360",1986-05-30,520,"A"
"7","USGS","15237360",1986-05-31,736,"A"
"8","USGS","15237360",1986-06-01,232,"A"
"9","USGS","15237360",1986-06-02,297,"A"
"10","USGS","15237360",1986-06-03,973,"A"
"11","USGS","15237360",1986-06-04,328,"A"
"12","USGS","15237360",1986-06-05,207,"A"
"13","USGS","15237360",1986-06-06,164,"A"
"14","USGS","15237360",1986-06-07,384,"A"
"15","USGS","15237360",1986-06-08,863,"A"
"16","USGS","15237360",1986-06-09,242,"A"
"17","USGS","15237360",1986-06-10,186,"A"
"18","USGS","15237360",1986-06-11,116,"A"
"19","USGS","15237360",1986-06-12,102,"A"
"20","USGS","15237360",1986-06-13,96,"A"
"21","USGS","15237360",1986-06-14,94,"A"
"22","USGS","15237360",1986-06-15,105,"A"
"23","USGS","15237360",1986-06-16,111,"A"
"24","USGS","15237360",1986-06-17,102,"A"
"25","USGS","15237360",1986-06-18,85,"A"
"26","USGS","15237360",1986-06-19,61,"A"
"27","USGS","15237360",1986-06-20,56,"A"
"28","USGS","15237360",1986-06-21,121,"A"
"29","USGS","15237360",1986-06-22,310,"A"
"30","USGS","15237360",1986-06-23,118,"A"
"31","USGS","15237360",1986-06-24,83,"A"
"32","USGS","15237360",1986-06-25,65,"A"
"33","USGS","15237360",1986-06-26,53,"A"
"34","USGS","15237360",1986-06-27,50,"A"
"35","USGS","15237360",1986-06-28,46,"A"
"36","USGS","15237360",1986-06-29,41,"A"
"37","USGS","15237360",1986-06-30,49,"A"
"38","USGS","15237360",1986-07-01,49,"A"
"39","USGS","15237360",1986-07-02,53,"A"
"40","USGS","15237360",1986-07-03,44,"A"
"41","USGS","15237360",1986-07-04,39,"A"
"42","USGS","15237360",1986-07-05,33,"A"
"43","USGS","15237360",1986-07-06,98,"A"
"44","USGS","15237360",1986-07-07,133,"A"
"45","USGS","15237360",1986-07-08,64,"A"
