"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15272280",1989-03-01,55,"A e"
"2","USGS","15272280",1989-03-02,55,"A e"
"3","USGS","15272280",1989-03-03,55,"A e"
"4","USGS","15272280",1989-03-04,55,"A e"
"5","USGS","15272280",1989-03-05,55,"A e"
"6","USGS","15272280",1989-03-06,55,"A e"
"7","USGS","15272280",1989-03-07,55,"A e"
"8","USGS","15272280",1989-03-08,55,"A e"
"9","USGS","15272280",1989-03-09,55,"A e"
"10","USGS","15272280",1989-03-10,55,"A e"
"11","USGS","15272280",1989-03-11,55,"A e"
"12","USGS","15272280",1989-03-12,55,"A e"
"13","USGS","15272280",1989-03-13,55,"A e"
"14","USGS","15272280",1989-03-14,55,"A e"
"15","USGS","15272280",1989-03-15,55,"A e"
"16","USGS","15272280",1989-03-16,55,"A e"
"17","USGS","15272280",1989-03-17,55,"A e"
"18","USGS","15272280",1989-03-18,55,"A e"
"19","USGS","15272280",1989-03-19,55,"A e"
"20","USGS","15272280",1989-03-20,55,"A e"
"21","USGS","15272280",1989-03-21,55,"A e"
"22","USGS","15272280",1989-03-22,55,"A e"
"23","USGS","15272280",1989-03-23,55,"A e"
"24","USGS","15272280",1989-03-24,55,"A e"
"25","USGS","15272280",1989-03-25,55,"A e"
"26","USGS","15272280",1989-03-26,55,"A e"
"27","USGS","15272280",1989-03-27,55,"A e"
"28","USGS","15272280",1989-03-28,55,"A e"
"29","USGS","15272280",1989-03-29,55,"A e"
"30","USGS","15272280",1989-03-30,55,"A e"
"31","USGS","15272280",1989-03-31,60,"A e"
"32","USGS","15272280",1989-04-01,60,"A e"
"33","USGS","15272280",1989-04-02,60,"A e"
"34","USGS","15272280",1989-04-03,65,"A e"
"35","USGS","15272280",1989-04-04,65,"A e"
"36","USGS","15272280",1989-04-05,70,"A e"
"37","USGS","15272280",1989-04-06,70,"A e"
"38","USGS","15272280",1989-04-07,75,"A e"
"39","USGS","15272280",1989-04-08,80,"A e"
"40","USGS","15272280",1989-04-09,85,"A e"
"41","USGS","15272280",1989-04-10,90,"A e"
"42","USGS","15272280",1989-04-11,100,"A e"
"43","USGS","15272280",1989-04-12,110,"A e"
"44","USGS","15272280",1989-04-13,120,"A e"
"45","USGS","15272280",1989-04-14,130,"A e"
"46","USGS","15272280",1989-04-15,140,"A e"
"47","USGS","15272280",1989-04-16,150,"A e"
"48","USGS","15272280",1989-04-17,170,"A e"
"49","USGS","15272280",1989-04-18,190,"A e"
"50","USGS","15272280",1989-04-19,220,"A e"
"51","USGS","15272280",1989-04-20,240,"A e"
"52","USGS","15272280",1989-04-21,280,"A e"
"53","USGS","15272280",1989-04-22,320,"A e"
"54","USGS","15272280",1989-04-23,380,"A e"
"55","USGS","15272280",1989-04-24,480,"A e"
"56","USGS","15272280",1989-04-25,600,"A e"
"57","USGS","15272280",1989-04-26,550,"A e"
"58","USGS","15272280",1989-04-27,500,"A e"
"59","USGS","15272280",1989-04-28,700,"A e"
"60","USGS","15272280",1989-04-29,600,"A e"
"61","USGS","15272280",1989-04-30,500,"A e"
"62","USGS","15272280",1989-05-01,450,"A e"
"63","USGS","15272280",1989-05-02,437,"A"
"64","USGS","15272280",1989-05-03,448,"A"
"65","USGS","15272280",1989-05-04,469,"A"
"66","USGS","15272280",1989-05-05,443,"A"
"67","USGS","15272280",1989-05-06,474,"A"
"68","USGS","15272280",1989-05-07,531,"A"
"69","USGS","15272280",1989-05-08,500,"A e"
"70","USGS","15272280",1989-05-09,450,"A e"
"71","USGS","15272280",1989-05-10,400,"A e"
"72","USGS","15272280",1989-05-11,369,"A"
"73","USGS","15272280",1989-05-12,365,"A"
"74","USGS","15272280",1989-05-13,434,"A"
"75","USGS","15272280",1989-05-14,488,"A"
"76","USGS","15272280",1989-05-15,578,"A"
"77","USGS","15272280",1989-05-16,495,"A"
"78","USGS","15272280",1989-05-17,435,"A"
"79","USGS","15272280",1989-05-18,393,"A"
"80","USGS","15272280",1989-05-19,356,"A"
"81","USGS","15272280",1989-05-20,343,"A"
"82","USGS","15272280",1989-05-21,352,"A"
"83","USGS","15272280",1989-05-22,383,"A"
"84","USGS","15272280",1989-05-23,390,"A"
"85","USGS","15272280",1989-05-24,413,"A"
"86","USGS","15272280",1989-05-25,427,"A"
"87","USGS","15272280",1989-05-26,437,"A"
"88","USGS","15272280",1989-05-27,527,"A"
