"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15026000",1917-10-01,450,"A"
"2","USGS","15026000",1917-10-02,350,"A"
"3","USGS","15026000",1917-10-03,800,"A"
"4","USGS","15026000",1917-10-04,900,"A"
"5","USGS","15026000",1917-10-05,800,"A"
"6","USGS","15026000",1917-10-06,600,"A"
"7","USGS","15026000",1917-10-07,1100,"A"
"8","USGS","15026000",1917-10-08,1100,"A"
"9","USGS","15026000",1917-10-09,1500,"A"
"10","USGS","15026000",1917-10-10,1200,"A"
"11","USGS","15026000",1917-10-11,1500,"A"
"12","USGS","15026000",1917-10-12,1500,"A"
"13","USGS","15026000",1917-10-13,900,"A"
"14","USGS","15026000",1917-10-14,700,"A"
"15","USGS","15026000",1917-10-15,550,"A"
"16","USGS","15026000",1917-10-16,400,"A"
"17","USGS","15026000",1917-10-17,300,"A"
"18","USGS","15026000",1917-10-18,250,"A"
"19","USGS","15026000",1917-10-19,250,"A"
"20","USGS","15026000",1917-10-20,300,"A"
"21","USGS","15026000",1917-10-21,200,"A"
"22","USGS","15026000",1917-10-22,200,"A"
"23","USGS","15026000",1917-10-23,300,"A"
"24","USGS","15026000",1917-10-24,250,"A"
"25","USGS","15026000",1917-10-25,250,"A"
"26","USGS","15026000",1917-10-26,250,"A"
"27","USGS","15026000",1917-10-27,140,"A"
"28","USGS","15026000",1917-10-28,220,"A"
"29","USGS","15026000",1917-10-29,183,"A"
"30","USGS","15026000",1917-10-30,304,"A"
"31","USGS","15026000",1917-10-31,518,"A"
"32","USGS","15026000",1917-11-01,955,"A"
"33","USGS","15026000",1917-11-02,1370,"A"
"34","USGS","15026000",1917-11-03,658,"A"
"35","USGS","15026000",1917-11-04,425,"A"
"36","USGS","15026000",1917-11-05,368,"A"
"37","USGS","15026000",1917-11-06,410,"A"
"38","USGS","15026000",1917-11-07,588,"A"
"39","USGS","15026000",1917-11-08,410,"A"
"40","USGS","15026000",1917-11-09,305,"A"
"41","USGS","15026000",1917-11-10,535,"A"
"42","USGS","15026000",1917-11-11,552,"A"
"43","USGS","15026000",1917-11-12,518,"A"
"44","USGS","15026000",1917-11-13,772,"A"
"45","USGS","15026000",1917-11-14,1470,"A"
"46","USGS","15026000",1917-11-15,1020,"A"
"47","USGS","15026000",1917-11-16,640,"A"
"48","USGS","15026000",1917-11-17,752,"A"
"49","USGS","15026000",1917-11-18,1060,"A"
"50","USGS","15026000",1917-11-19,1720,"A"
"51","USGS","15026000",1917-11-20,1370,"A"
"52","USGS","15026000",1917-11-21,910,"A"
"53","USGS","15026000",1917-11-22,692,"A"
"54","USGS","15026000",1917-11-23,518,"A"
"55","USGS","15026000",1917-11-24,355,"A"
"56","USGS","15026000",1917-11-25,280,"A"
"57","USGS","15026000",1917-11-26,260,"A"
"58","USGS","15026000",1917-11-27,270,"A"
"59","USGS","15026000",1917-11-28,210,"A"
"60","USGS","15026000",1917-11-29,175,"A"
"61","USGS","15026000",1917-11-30,144,"A"
"62","USGS","15026000",1917-12-01,128,"A"
"63","USGS","15026000",1917-12-02,116,"A"
"64","USGS","15026000",1917-12-03,104,"A"
"65","USGS","15026000",1917-12-04,93,"A"
"66","USGS","15026000",1917-12-05,87,"A"
"67","USGS","15026000",1917-12-06,84,"A"
"68","USGS","15026000",1917-12-07,83,"A"
"69","USGS","15026000",1917-12-08,99,"A"
"70","USGS","15026000",1917-12-09,96,"A"
"71","USGS","15026000",1917-12-10,88,"A"
"72","USGS","15026000",1917-12-11,84,"A"
"73","USGS","15026000",1917-12-12,77,"A"
"74","USGS","15026000",1917-12-13,73,"A"
"75","USGS","15026000",1917-12-14,70,"A"
"76","USGS","15026000",1917-12-15,65,"A"
"77","USGS","15026000",1917-12-16,65,"A"
"78","USGS","15026000",1917-12-17,65,"A"
"79","USGS","15026000",1917-12-18,65,"A"
"80","USGS","15026000",1917-12-19,65,"A"
"81","USGS","15026000",1917-12-20,65,"A"
"82","USGS","15026000",1917-12-21,65,"A"
"83","USGS","15026000",1917-12-22,65,"A"
"84","USGS","15026000",1917-12-23,65,"A"
"85","USGS","15026000",1917-12-24,65,"A"
"86","USGS","15026000",1917-12-25,65,"A"
"87","USGS","15026000",1917-12-26,65,"A"
"88","USGS","15026000",1917-12-27,65,"A"
"89","USGS","15026000",1917-12-28,65,"A"
"90","USGS","15026000",1917-12-29,65,"A"
"91","USGS","15026000",1917-12-30,65,"A"
"92","USGS","15026000",1917-12-31,65,"A"
"93","USGS","15026000",1918-01-01,114,"A"
"94","USGS","15026000",1918-01-02,114,"A"
"95","USGS","15026000",1918-01-03,114,"A"
"96","USGS","15026000",1918-01-04,114,"A"
"97","USGS","15026000",1918-01-05,114,"A"
"98","USGS","15026000",1918-01-06,114,"A"
"99","USGS","15026000",1918-01-07,97,"A"
"100","USGS","15026000",1918-01-08,84,"A"
"101","USGS","15026000",1918-01-09,71,"A"
"102","USGS","15026000",1918-01-10,64,"A"
"103","USGS","15026000",1918-01-11,62,"A"
"104","USGS","15026000",1918-01-12,60,"A"
"105","USGS","15026000",1918-01-13,56,"A"
"106","USGS","15026000",1918-01-14,53,"A"
"107","USGS","15026000",1918-01-15,51,"A"
"108","USGS","15026000",1918-01-16,49,"A"
"109","USGS","15026000",1918-01-17,50,"A"
"110","USGS","15026000",1918-01-18,48,"A"
"111","USGS","15026000",1918-01-19,45,"A"
"112","USGS","15026000",1918-01-20,42,"A"
"113","USGS","15026000",1918-01-21,53,"A"
"114","USGS","15026000",1918-01-22,60,"A"
"115","USGS","15026000",1918-01-23,58,"A"
"116","USGS","15026000",1918-01-24,52,"A"
"117","USGS","15026000",1918-01-25,48,"A"
"118","USGS","15026000",1918-01-26,46,"A"
"119","USGS","15026000",1918-01-27,46,"A"
"120","USGS","15026000",1918-01-28,44,"A"
"121","USGS","15026000",1918-01-29,42,"A"
"122","USGS","15026000",1918-01-30,39,"A"
"123","USGS","15026000",1918-01-31,38,"A"
"124","USGS","15026000",1918-02-01,37,"A"
"125","USGS","15026000",1918-02-02,36,"A"
"126","USGS","15026000",1918-02-03,54,"A"
"127","USGS","15026000",1918-02-04,48,"A"
"128","USGS","15026000",1918-02-05,42,"A"
"129","USGS","15026000",1918-02-06,40,"A"
"130","USGS","15026000",1918-02-07,40,"A"
"131","USGS","15026000",1918-02-08,40,"A"
"132","USGS","15026000",1918-02-09,39,"A"
"133","USGS","15026000",1918-02-10,38,"A"
"134","USGS","15026000",1918-02-11,24,"A"
"135","USGS","15026000",1918-02-12,24,"A"
"136","USGS","15026000",1918-02-13,24,"A"
"137","USGS","15026000",1918-02-14,24,"A"
"138","USGS","15026000",1918-02-15,24,"A"
"139","USGS","15026000",1918-02-16,24,"A"
"140","USGS","15026000",1918-02-17,24,"A"
"141","USGS","15026000",1918-02-18,24,"A"
"142","USGS","15026000",1918-02-19,24,"A"
"143","USGS","15026000",1918-02-20,24,"A"
"144","USGS","15026000",1918-02-21,24,"A"
"145","USGS","15026000",1918-02-22,24,"A"
"146","USGS","15026000",1918-02-23,24,"A"
"147","USGS","15026000",1918-02-24,24,"A"
"148","USGS","15026000",1918-02-25,24,"A"
"149","USGS","15026000",1918-02-26,24,"A"
"150","USGS","15026000",1918-02-27,24,"A"
"151","USGS","15026000",1918-02-28,24,"A"
"152","USGS","15026000",1918-03-01,22,"A"
"153","USGS","15026000",1918-03-02,22,"A"
"154","USGS","15026000",1918-03-03,22,"A"
"155","USGS","15026000",1918-03-04,22,"A"
"156","USGS","15026000",1918-03-05,22,"A"
"157","USGS","15026000",1918-03-06,24,"A"
"158","USGS","15026000",1918-03-07,22,"A"
"159","USGS","15026000",1918-03-08,22,"A"
"160","USGS","15026000",1918-03-09,21,"A"
"161","USGS","15026000",1918-03-10,20,"A"
"162","USGS","15026000",1918-03-11,20,"A"
"163","USGS","15026000",1918-03-12,20,"A"
"164","USGS","15026000",1918-03-13,20,"A"
"165","USGS","15026000",1918-03-14,20,"A"
"166","USGS","15026000",1918-03-15,20,"A"
"167","USGS","15026000",1918-03-16,20,"A"
"168","USGS","15026000",1918-03-17,20,"A"
"169","USGS","15026000",1918-03-18,20,"A"
"170","USGS","15026000",1918-03-19,20,"A"
"171","USGS","15026000",1918-03-20,20,"A"
"172","USGS","15026000",1918-03-21,20,"A"
"173","USGS","15026000",1918-03-22,20,"A"
"174","USGS","15026000",1918-03-23,19,"A"
"175","USGS","15026000",1918-03-24,19,"A"
"176","USGS","15026000",1918-03-25,19,"A"
"177","USGS","15026000",1918-03-26,19,"A"
"178","USGS","15026000",1918-03-27,19,"A"
"179","USGS","15026000",1918-03-28,19,"A"
"180","USGS","15026000",1918-03-29,19,"A"
"181","USGS","15026000",1918-03-30,19,"A"
"182","USGS","15026000",1918-03-31,19,"A"
"183","USGS","15026000",1918-04-01,19,"A"
"184","USGS","15026000",1918-04-02,19,"A"
"185","USGS","15026000",1918-04-03,19,"A"
"186","USGS","15026000",1918-04-04,54,"A"
"187","USGS","15026000",1918-04-05,54,"A"
"188","USGS","15026000",1918-04-06,54,"A"
"189","USGS","15026000",1918-04-07,54,"A"
"190","USGS","15026000",1918-04-08,54,"A"
"191","USGS","15026000",1918-04-09,54,"A"
"192","USGS","15026000",1918-04-10,54,"A"
"193","USGS","15026000",1918-04-11,54,"A"
"194","USGS","15026000",1918-04-12,54,"A"
"195","USGS","15026000",1918-04-13,54,"A"
"196","USGS","15026000",1918-04-14,54,"A"
"197","USGS","15026000",1918-04-15,54,"A"
"198","USGS","15026000",1918-04-16,54,"A"
"199","USGS","15026000",1918-04-17,54,"A"
"200","USGS","15026000",1918-04-18,54,"A"
"201","USGS","15026000",1918-04-19,54,"A"
"202","USGS","15026000",1918-04-20,54,"A"
"203","USGS","15026000",1918-04-21,54,"A"
"204","USGS","15026000",1918-04-22,54,"A"
"205","USGS","15026000",1918-04-23,54,"A"
"206","USGS","15026000",1918-04-24,54,"A"
"207","USGS","15026000",1918-04-25,54,"A"
"208","USGS","15026000",1918-04-26,54,"A"
"209","USGS","15026000",1918-04-27,54,"A"
"210","USGS","15026000",1918-04-28,54,"A"
"211","USGS","15026000",1918-04-29,54,"A"
"212","USGS","15026000",1918-04-30,54,"A"
"213","USGS","15026000",1918-05-01,190,"A"
"214","USGS","15026000",1918-05-02,190,"A"
"215","USGS","15026000",1918-05-03,190,"A"
"216","USGS","15026000",1918-05-04,190,"A"
"217","USGS","15026000",1918-05-05,190,"A"
"218","USGS","15026000",1918-05-06,190,"A"
"219","USGS","15026000",1918-05-07,190,"A"
"220","USGS","15026000",1918-05-08,190,"A"
"221","USGS","15026000",1918-05-09,190,"A"
"222","USGS","15026000",1918-05-10,190,"A"
"223","USGS","15026000",1918-05-11,190,"A"
"224","USGS","15026000",1918-05-12,190,"A"
"225","USGS","15026000",1918-05-13,190,"A"
"226","USGS","15026000",1918-05-14,190,"A"
"227","USGS","15026000",1918-05-15,190,"A"
"228","USGS","15026000",1918-05-16,190,"A"
"229","USGS","15026000",1918-05-17,190,"A"
"230","USGS","15026000",1918-05-18,190,"A"
"231","USGS","15026000",1918-05-19,190,"A"
"232","USGS","15026000",1918-05-20,190,"A"
"233","USGS","15026000",1918-05-21,190,"A"
"234","USGS","15026000",1918-05-22,190,"A"
"235","USGS","15026000",1918-05-23,190,"A"
"236","USGS","15026000",1918-05-24,190,"A"
"237","USGS","15026000",1918-05-25,190,"A"
"238","USGS","15026000",1918-05-26,190,"A"
"239","USGS","15026000",1918-05-27,190,"A"
"240","USGS","15026000",1918-05-28,190,"A"
"241","USGS","15026000",1918-05-29,190,"A"
"242","USGS","15026000",1918-05-30,190,"A"
"243","USGS","15026000",1918-05-31,342,"A"
"244","USGS","15026000",1918-06-01,270,"A"
"245","USGS","15026000",1918-06-02,220,"A"
"246","USGS","15026000",1918-06-03,230,"A"
"247","USGS","15026000",1918-06-04,240,"A"
"248","USGS","15026000",1918-06-05,280,"A"
"249","USGS","15026000",1918-06-06,330,"A"
"250","USGS","15026000",1918-06-07,368,"A"
"251","USGS","15026000",1918-06-08,425,"A"
"252","USGS","15026000",1918-06-09,455,"A"
"253","USGS","15026000",1918-06-10,500,"A"
"254","USGS","15026000",1918-06-11,640,"A"
"255","USGS","15026000",1918-06-12,570,"A"
"256","USGS","15026000",1918-06-13,500,"A"
"257","USGS","15026000",1918-06-14,500,"A"
"258","USGS","15026000",1918-06-15,535,"A"
"259","USGS","15026000",1918-06-16,552,"A"
"260","USGS","15026000",1918-06-17,605,"A"
"261","USGS","15026000",1918-06-18,605,"A"
"262","USGS","15026000",1918-06-19,535,"A"
"263","USGS","15026000",1918-06-20,485,"A"
"264","USGS","15026000",1918-06-21,470,"A"
"265","USGS","15026000",1918-06-22,455,"A"
"266","USGS","15026000",1918-06-23,470,"A"
"267","USGS","15026000",1918-06-24,552,"A"
"268","USGS","15026000",1918-06-25,675,"A"
"269","USGS","15026000",1918-06-26,675,"A"
"270","USGS","15026000",1918-06-27,640,"A"
"271","USGS","15026000",1918-06-28,588,"A"
"272","USGS","15026000",1918-06-29,552,"A"
"273","USGS","15026000",1918-06-30,552,"A"
"274","USGS","15026000",1918-07-01,318,"A"
"275","USGS","15026000",1918-07-02,368,"A"
"276","USGS","15026000",1918-07-03,305,"A"
"277","USGS","15026000",1918-07-04,280,"A"
"278","USGS","15026000",1918-07-05,292,"A"
"279","USGS","15026000",1918-07-06,368,"A"
"280","USGS","15026000",1918-07-07,470,"A"
"281","USGS","15026000",1918-07-08,535,"A"
"282","USGS","15026000",1918-07-09,605,"A"
"283","USGS","15026000",1918-07-10,640,"A"
"284","USGS","15026000",1918-07-11,622,"A"
"285","USGS","15026000",1918-07-12,570,"A"
"286","USGS","15026000",1918-07-13,500,"A"
"287","USGS","15026000",1918-07-14,500,"A"
"288","USGS","15026000",1918-07-15,552,"A"
"289","USGS","15026000",1918-07-16,658,"A"
"290","USGS","15026000",1918-07-17,750,"A"
"291","USGS","15026000",1918-07-18,770,"A"
"292","USGS","15026000",1918-07-19,770,"A"
"293","USGS","15026000",1918-07-20,692,"A"
"294","USGS","15026000",1918-07-21,622,"A"
"295","USGS","15026000",1918-07-22,552,"A"
"296","USGS","15026000",1918-07-23,500,"A"
"297","USGS","15026000",1918-07-24,470,"A"
"298","USGS","15026000",1918-07-25,455,"A"
"299","USGS","15026000",1918-07-26,440,"A"
"300","USGS","15026000",1918-07-27,500,"A"
"301","USGS","15026000",1918-07-28,710,"A"
"302","USGS","15026000",1918-07-29,640,"A"
"303","USGS","15026000",1918-07-30,535,"A"
"304","USGS","15026000",1918-07-31,500,"A"
"305","USGS","15026000",1918-08-01,440,"A"
"306","USGS","15026000",1918-08-02,395,"A"
"307","USGS","15026000",1918-08-03,380,"A"
"308","USGS","15026000",1918-08-04,355,"A"
"309","USGS","15026000",1918-08-05,342,"A"
"310","USGS","15026000",1918-08-06,425,"A"
"311","USGS","15026000",1918-08-07,455,"A"
"312","USGS","15026000",1918-08-08,410,"A"
"313","USGS","15026000",1918-08-09,410,"A"
"314","USGS","15026000",1918-08-10,395,"A"
"315","USGS","15026000",1918-08-11,342,"A"
"316","USGS","15026000",1918-08-12,318,"A"
