"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15294010",1978-05-11,92,"A"
"2","USGS","15294010",1978-05-12,98,"A"
"3","USGS","15294010",1978-05-13,100,"A"
"4","USGS","15294010",1978-05-14,94,"A"
"5","USGS","15294010",1978-05-15,93,"A"
"6","USGS","15294010",1978-05-16,86,"A"
"7","USGS","15294010",1978-05-17,69,"A"
"8","USGS","15294010",1978-05-18,58,"A"
"9","USGS","15294010",1978-05-19,52,"A"
"10","USGS","15294010",1978-05-20,49,"A"
"11","USGS","15294010",1978-05-21,44,"A"
"12","USGS","15294010",1978-05-22,42,"A"
"13","USGS","15294010",1978-05-23,40,"A"
"14","USGS","15294010",1978-05-24,42,"A"
"15","USGS","15294010",1978-05-25,39,"A"
"16","USGS","15294010",1978-05-26,124,"A"
"17","USGS","15294010",1978-05-27,121,"A"
"18","USGS","15294010",1978-05-28,80,"A"
"19","USGS","15294010",1978-05-29,67,"A"
"20","USGS","15294010",1978-05-30,60,"A"
"21","USGS","15294010",1978-05-31,51,"A"
"22","USGS","15294010",1978-06-01,50,"A"
"23","USGS","15294010",1978-06-02,60,"A"
"24","USGS","15294010",1978-06-03,56,"A"
"25","USGS","15294010",1978-06-04,47,"A"
"26","USGS","15294010",1978-06-05,43,"A"
"27","USGS","15294010",1978-06-06,42,"A"
"28","USGS","15294010",1978-06-07,43,"A"
"29","USGS","15294010",1978-06-08,40,"A"
"30","USGS","15294010",1978-06-09,38,"A"
"31","USGS","15294010",1978-06-10,40,"A"
"32","USGS","15294010",1978-06-11,35,"A"
"33","USGS","15294010",1978-06-12,36,"A"
"34","USGS","15294010",1978-06-13,51,"A"
"35","USGS","15294010",1978-06-14,72,"A"
"36","USGS","15294010",1978-06-15,136,"A"
"37","USGS","15294010",1978-06-16,185,"A"
"38","USGS","15294010",1978-06-17,220,"A"
"39","USGS","15294010",1978-06-18,124,"A"
"40","USGS","15294010",1978-06-19,93,"A"
"41","USGS","15294010",1978-06-20,80,"A"
"42","USGS","15294010",1978-06-21,56,"A"
"43","USGS","15294010",1978-06-22,86,"A"
"44","USGS","15294010",1978-06-23,115,"A"
"45","USGS","15294010",1978-06-24,76,"A"
"46","USGS","15294010",1978-06-25,87,"A"
"47","USGS","15294010",1978-06-26,126,"A"
"48","USGS","15294010",1978-06-27,200,"A"
"49","USGS","15294010",1978-06-28,164,"A"
"50","USGS","15294010",1978-06-29,91,"A"
"51","USGS","15294010",1978-06-30,163,"A"
"52","USGS","15294010",1978-07-01,175,"A"
