"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15024800",1976-07-28,120000,"A"
"2","USGS","15024800",1976-07-29,130000,"A"
"3","USGS","15024800",1976-07-30,157000,"A"
"4","USGS","15024800",1976-07-31,165000,"A"
"5","USGS","15024800",1976-08-01,176000,"A"
"6","USGS","15024800",1976-08-02,177000,"A"
"7","USGS","15024800",1976-08-03,175000,"A"
"8","USGS","15024800",1976-08-04,174000,"A"
"9","USGS","15024800",1976-08-05,177000,"A"
"10","USGS","15024800",1976-08-06,177000,"A"
"11","USGS","15024800",1976-08-07,167000,"A"
"12","USGS","15024800",1976-08-08,168000,"A"
"13","USGS","15024800",1976-08-09,175000,"A"
"14","USGS","15024800",1976-08-10,181000,"A"
"15","USGS","15024800",1976-08-11,203000,"A"
"16","USGS","15024800",1976-08-12,217000,"A"
"17","USGS","15024800",1976-08-13,192000,"A"
"18","USGS","15024800",1976-08-14,151000,"A"
"19","USGS","15024800",1976-08-15,132000,"A"
"20","USGS","15024800",1976-08-16,123000,"A"
"21","USGS","15024800",1976-08-17,114000,"A"
"22","USGS","15024800",1976-08-18,108000,"A"
"23","USGS","15024800",1976-08-19,98000,"A"
"24","USGS","15024800",1976-08-20,90500,"A"
"25","USGS","15024800",1976-08-21,88000,"A"
"26","USGS","15024800",1976-08-22,84100,"A"
"27","USGS","15024800",1976-08-23,79600,"A"
"28","USGS","15024800",1976-08-24,77100,"A"
"29","USGS","15024800",1976-08-25,75500,"A"
"30","USGS","15024800",1976-08-26,73500,"A"
"31","USGS","15024800",1976-08-27,71700,"A"
"32","USGS","15024800",1976-08-28,70500,"A"
"33","USGS","15024800",1976-08-29,67100,"A"
"34","USGS","15024800",1976-08-30,64900,"A"
"35","USGS","15024800",1976-08-31,63300,"A"
"36","USGS","15024800",1976-09-01,61700,"A"
"37","USGS","15024800",1976-09-02,58700,"A"
"38","USGS","15024800",1976-09-03,56500,"A"
"39","USGS","15024800",1976-09-04,56500,"A"
"40","USGS","15024800",1976-09-05,53400,"A"
"41","USGS","15024800",1976-09-06,50500,"A"
"42","USGS","15024800",1976-09-07,47900,"A"
"43","USGS","15024800",1976-09-08,51000,"A"
"44","USGS","15024800",1976-09-09,86200,"A"
"45","USGS","15024800",1976-09-10,101000,"A"
"46","USGS","15024800",1976-09-11,84600,"A"
"47","USGS","15024800",1976-09-12,73500,"A"
"48","USGS","15024800",1976-09-13,66600,"A"
"49","USGS","15024800",1976-09-14,73700,"A"
"50","USGS","15024800",1976-09-15,101000,"A"
"51","USGS","15024800",1976-09-16,111000,"A"
"52","USGS","15024800",1976-09-17,82400,"A"
"53","USGS","15024800",1976-09-18,65200,"A"
"54","USGS","15024800",1976-09-19,57000,"A"
"55","USGS","15024800",1976-09-20,57400,"A"
"56","USGS","15024800",1976-09-21,61800,"A"
"57","USGS","15024800",1976-09-22,66400,"A"
"58","USGS","15024800",1976-09-23,71400,"A"
"59","USGS","15024800",1976-09-24,73700,"A"
"60","USGS","15024800",1976-09-25,85900,"A"
"61","USGS","15024800",1976-09-26,121000,"A"
"62","USGS","15024800",1976-09-27,164000,"A"
"63","USGS","15024800",1976-09-28,181000,"A"
"64","USGS","15024800",1976-09-29,175000,"A"
"65","USGS","15024800",1976-09-30,131000,"A"
"66","USGS","15024800",1976-10-01,1e+05,"A"
"67","USGS","15024800",1976-10-02,80000,"A"
"68","USGS","15024800",1976-10-03,70800,"A"
"69","USGS","15024800",1976-10-04,64500,"A"
"70","USGS","15024800",1976-10-05,53500,"A"
"71","USGS","15024800",1976-10-06,49100,"A"
"72","USGS","15024800",1976-10-07,90200,"A"
"73","USGS","15024800",1976-10-08,92500,"A"
"74","USGS","15024800",1976-10-09,93700,"A"
"75","USGS","15024800",1976-10-10,97200,"A"
