"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15081497",1989-09-01,16,"A"
"2","USGS","15081497",1989-09-02,16,"A"
"3","USGS","15081497",1989-09-03,1210,"A"
"4","USGS","15081497",1989-09-04,1330,"A"
"5","USGS","15081497",1989-09-05,279,"A"
"6","USGS","15081497",1989-09-06,131,"A"
"7","USGS","15081497",1989-09-07,84,"A"
"8","USGS","15081497",1989-09-08,61,"A"
"9","USGS","15081497",1989-09-09,47,"A"
"10","USGS","15081497",1989-09-10,39,"A"
"11","USGS","15081497",1989-09-11,33,"A"
"12","USGS","15081497",1989-09-12,29,"A"
"13","USGS","15081497",1989-09-13,27,"A"
"14","USGS","15081497",1989-09-14,25,"A"
"15","USGS","15081497",1989-09-15,29,"A"
"16","USGS","15081497",1989-09-16,63,"A"
"17","USGS","15081497",1989-09-17,43,"A"
"18","USGS","15081497",1989-09-18,800,"A"
"19","USGS","15081497",1989-09-19,1100,"A"
"20","USGS","15081497",1989-09-20,2450,"A"
"21","USGS","15081497",1989-09-21,1030,"A"
"22","USGS","15081497",1989-09-22,346,"A"
"23","USGS","15081497",1989-09-23,407,"A"
"24","USGS","15081497",1989-09-24,185,"A"
"25","USGS","15081497",1989-09-25,117,"A"
"26","USGS","15081497",1989-09-26,90,"A"
"27","USGS","15081497",1989-09-27,75,"A"
"28","USGS","15081497",1989-09-28,463,"A"
"29","USGS","15081497",1989-09-29,743,"A"
"30","USGS","15081497",1989-09-30,333,"A"
"31","USGS","15081497",1989-10-01,162,"A"
"32","USGS","15081497",1989-10-02,112,"A"
"33","USGS","15081497",1989-10-03,2270,"A"
"34","USGS","15081497",1989-10-04,467,"A"
"35","USGS","15081497",1989-10-05,192,"A"
"36","USGS","15081497",1989-10-06,666,"A"
"37","USGS","15081497",1989-10-07,3250,"A"
"38","USGS","15081497",1989-10-08,819,"A"
"39","USGS","15081497",1989-10-09,1820,"A"
"40","USGS","15081497",1989-10-10,1250,"A"
"41","USGS","15081497",1989-10-11,1610,"A"
"42","USGS","15081497",1989-10-12,486,"A"
"43","USGS","15081497",1989-10-13,246,"A"
"44","USGS","15081497",1989-10-14,194,"A"
"45","USGS","15081497",1989-10-15,141,"A"
"46","USGS","15081497",1989-10-16,116,"A"
"47","USGS","15081497",1989-10-17,508,"A"
"48","USGS","15081497",1989-10-18,389,"A"
"49","USGS","15081497",1989-10-19,311,"A"
"50","USGS","15081497",1989-10-20,365,"A"
"51","USGS","15081497",1989-10-21,521,"A"
"52","USGS","15081497",1989-10-22,212,"A"
"53","USGS","15081497",1989-10-23,142,"A"
"54","USGS","15081497",1989-10-24,353,"A"
"55","USGS","15081497",1989-10-25,890,"A"
"56","USGS","15081497",1989-10-26,274,"A"
"57","USGS","15081497",1989-10-27,159,"A"
"58","USGS","15081497",1989-10-28,235,"A"
"59","USGS","15081497",1989-10-29,462,"A"
"60","USGS","15081497",1989-10-30,247,"A"
"61","USGS","15081497",1989-10-31,167,"A"
"62","USGS","15081497",1989-11-01,2690,"A"
"63","USGS","15081497",1989-11-02,1690,"A"
"64","USGS","15081497",1989-11-03,1310,"A"
"65","USGS","15081497",1989-11-04,809,"A"
"66","USGS","15081497",1989-11-05,929,"A"
"67","USGS","15081497",1989-11-06,843,"A"
"68","USGS","15081497",1989-11-07,1360,"A"
"69","USGS","15081497",1989-11-08,1320,"A"
"70","USGS","15081497",1989-11-09,381,"A"
"71","USGS","15081497",1989-11-10,301,"A"
"72","USGS","15081497",1989-11-11,192,"A"
"73","USGS","15081497",1989-11-12,149,"A"
"74","USGS","15081497",1989-11-13,135,"A e"
"75","USGS","15081497",1989-11-14,125,"A e"
"76","USGS","15081497",1989-11-15,289,"A"
"77","USGS","15081497",1989-11-16,927,"A"
"78","USGS","15081497",1989-11-17,1210,"A"
"79","USGS","15081497",1989-11-18,870,"A"
"80","USGS","15081497",1989-11-19,416,"A"
"81","USGS","15081497",1989-11-20,351,"A"
"82","USGS","15081497",1989-11-21,256,"A"
