"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15011880",1977-08-30,494,"A"
"2","USGS","15011880",1977-08-31,327,"A"
"3","USGS","15011880",1977-09-01,238,"A"
"4","USGS","15011880",1977-09-02,197,"A"
"5","USGS","15011880",1977-09-03,183,"A"
"6","USGS","15011880",1977-09-04,212,"A"
"7","USGS","15011880",1977-09-05,295,"A"
"8","USGS","15011880",1977-09-06,380,"A"
"9","USGS","15011880",1977-09-07,291,"A"
"10","USGS","15011880",1977-09-08,680,"A"
"11","USGS","15011880",1977-09-09,842,"A"
"12","USGS","15011880",1977-09-10,410,"A"
"13","USGS","15011880",1977-09-11,290,"A"
"14","USGS","15011880",1977-09-12,692,"A"
"15","USGS","15011880",1977-09-13,782,"A"
"16","USGS","15011880",1977-09-14,358,"A"
"17","USGS","15011880",1977-09-15,252,"A"
"18","USGS","15011880",1977-09-16,208,"A"
"19","USGS","15011880",1977-09-17,186,"A"
"20","USGS","15011880",1977-09-18,171,"A"
"21","USGS","15011880",1977-09-19,197,"A"
"22","USGS","15011880",1977-09-20,274,"A"
"23","USGS","15011880",1977-09-21,230,"A"
"24","USGS","15011880",1977-09-22,1410,"A"
"25","USGS","15011880",1977-09-23,546,"A"
"26","USGS","15011880",1977-09-24,282,"A"
"27","USGS","15011880",1977-09-25,204,"A"
"28","USGS","15011880",1977-09-26,222,"A"
"29","USGS","15011880",1977-09-27,188,"A"
"30","USGS","15011880",1977-09-28,165,"A"
"31","USGS","15011880",1977-09-29,153,"A"
"32","USGS","15011880",1977-09-30,522,"A"
"33","USGS","15011880",1977-10-01,752,"A"
"34","USGS","15011880",1977-10-02,340,"A"
"35","USGS","15011880",1977-10-03,232,"A"
"36","USGS","15011880",1977-10-04,240,"A"
"37","USGS","15011880",1977-10-05,283,"A"
"38","USGS","15011880",1977-10-06,191,"A"
"39","USGS","15011880",1977-10-07,348,"A"
"40","USGS","15011880",1977-10-08,517,"A"
"41","USGS","15011880",1977-10-09,344,"A"
"42","USGS","15011880",1977-10-10,399,"A"
