"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15014000",1923-10-01,226,"A"
"2","USGS","15014000",1923-10-02,208,"A"
"3","USGS","15014000",1923-10-03,190,"A"
"4","USGS","15014000",1923-10-04,174,"A"
"5","USGS","15014000",1923-10-05,157,"A"
"6","USGS","15014000",1923-10-06,152,"A"
"7","USGS","15014000",1923-10-07,142,"A"
"8","USGS","15014000",1923-10-08,136,"A"
"9","USGS","15014000",1923-10-09,153,"A"
"10","USGS","15014000",1923-10-10,174,"A"
"11","USGS","15014000",1923-10-11,174,"A"
"12","USGS","15014000",1923-10-12,157,"A"
"13","USGS","15014000",1923-10-13,162,"A"
"14","USGS","15014000",1923-10-14,184,"A"
"15","USGS","15014000",1923-10-15,184,"A"
"16","USGS","15014000",1923-10-16,179,"A"
"17","USGS","15014000",1923-10-17,162,"A"
"18","USGS","15014000",1923-10-18,162,"A"
"19","USGS","15014000",1923-10-19,179,"A"
"20","USGS","15014000",1923-10-20,202,"A"
"21","USGS","15014000",1923-10-21,208,"A"
"22","USGS","15014000",1923-10-22,208,"A"
"23","USGS","15014000",1923-10-23,196,"A"
"24","USGS","15014000",1923-10-24,214,"A"
"25","USGS","15014000",1923-10-25,208,"A"
"26","USGS","15014000",1923-10-26,196,"A"
"27","USGS","15014000",1923-10-27,184,"A"
"28","USGS","15014000",1923-10-28,168,"A"
"29","USGS","15014000",1923-10-29,157,"A"
"30","USGS","15014000",1923-10-30,143,"A"
"31","USGS","15014000",1923-10-31,133,"A"
"32","USGS","15014000",1923-11-01,133,"A"
"33","USGS","15014000",1923-11-02,133,"A"
"34","USGS","15014000",1923-11-03,202,"A"
"35","USGS","15014000",1923-11-04,486,"A"
"36","USGS","15014000",1923-11-05,640,"A"
"37","USGS","15014000",1923-11-06,594,"A"
"38","USGS","15014000",1923-11-07,300,"A"
"39","USGS","15014000",1923-11-08,300,"A"
"40","USGS","15014000",1923-11-09,300,"A"
"41","USGS","15014000",1923-11-10,300,"A"
"42","USGS","15014000",1923-11-11,300,"A"
"43","USGS","15014000",1923-11-12,300,"A"
"44","USGS","15014000",1923-11-13,300,"A"
