"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15011870",1977-09-01,7.9,"A"
"2","USGS","15011870",1977-09-02,7.4,"A"
"3","USGS","15011870",1977-09-03,7.2,"A"
"4","USGS","15011870",1977-09-04,7.3,"A"
"5","USGS","15011870",1977-09-05,8.4,"A"
"6","USGS","15011870",1977-09-06,8.5,"A"
"7","USGS","15011870",1977-09-07,7.8,"A"
"8","USGS","15011870",1977-09-08,8.4,"A"
"9","USGS","15011870",1977-09-09,7.2,"A"
"10","USGS","15011870",1977-09-10,7.2,"A"
"11","USGS","15011870",1977-09-11,7.1,"A"
"12","USGS","15011870",1977-09-12,7.2,"A"
"13","USGS","15011870",1977-09-13,7.5,"A"
"14","USGS","15011870",1977-09-14,7.9,"A"
"15","USGS","15011870",1977-09-15,7.9,"A"
"16","USGS","15011870",1977-09-16,7.9,"A"
"17","USGS","15011870",1977-09-17,7.7,"A"
"18","USGS","15011870",1977-09-18,8.3,"A"
"19","USGS","15011870",1977-09-19,8.5,"A"
"20","USGS","15011870",1977-09-20,8.3,"A"
"21","USGS","15011870",1977-09-21,8.5,"A"
"22","USGS","15011870",1977-09-22,9.3,"A"
"23","USGS","15011870",1977-09-23,8.8,"A"
"24","USGS","15011870",1977-09-24,9.3,"A"
"25","USGS","15011870",1977-09-25,9.3,"A"
"26","USGS","15011870",1977-09-26,9.8,"A"
"27","USGS","15011870",1977-09-27,10,"A"
"28","USGS","15011870",1977-09-28,10,"A"
"29","USGS","15011870",1977-09-29,9.2,"A"
"30","USGS","15011870",1977-09-30,8.2,"A"
"31","USGS","15011870",1977-10-01,7.3,"A"
"32","USGS","15011870",1977-10-02,6.3,"A"
"33","USGS","15011870",1977-10-03,6.6,"A"
"34","USGS","15011870",1977-10-04,21,"A"
"35","USGS","15011870",1977-10-05,12,"A"
"36","USGS","15011870",1977-10-06,10,"A"
"37","USGS","15011870",1977-10-07,33,"A"
"38","USGS","15011870",1977-10-08,27,"A"
"39","USGS","15011870",1977-10-09,18,"A"
"40","USGS","15011870",1977-10-10,40,"A"
"41","USGS","15011870",1977-10-11,347,"A"
"42","USGS","15011870",1977-10-12,148,"A"
"43","USGS","15011870",1977-10-13,138,"A"
"44","USGS","15011870",1977-10-14,61,"A"
"45","USGS","15011870",1977-10-15,135,"A"
"46","USGS","15011870",1977-10-16,114,"A"
"47","USGS","15011870",1977-10-17,200,"A"
"48","USGS","15011870",1977-10-18,84,"A"
"49","USGS","15011870",1977-10-19,47,"A"
"50","USGS","15011870",1977-10-20,32,"A"
"51","USGS","15011870",1977-10-21,48,"A"
"52","USGS","15011870",1977-10-22,232,"A"
"53","USGS","15011870",1977-10-23,64,"A"
"54","USGS","15011870",1977-10-24,45,"A"
"55","USGS","15011870",1977-10-25,73,"A"
"56","USGS","15011870",1977-10-26,89,"A"
"57","USGS","15011870",1977-10-27,79,"A"
"58","USGS","15011870",1977-10-28,46,"A"
"59","USGS","15011870",1977-10-29,34,"A"
"60","USGS","15011870",1977-10-30,29,"A"
"61","USGS","15011870",1977-10-31,21,"A"
"62","USGS","15011870",1977-11-01,18,"A"
"63","USGS","15011870",1977-11-02,15,"A"
"64","USGS","15011870",1977-11-03,13,"A"
"65","USGS","15011870",1977-11-04,11,"A"
"66","USGS","15011870",1977-11-05,10,"A"
"67","USGS","15011870",1977-11-06,9,"A"
"68","USGS","15011870",1977-11-07,8.4,"A"
"69","USGS","15011870",1977-11-08,7.8,"A"
"70","USGS","15011870",1977-11-09,7.1,"A"
"71","USGS","15011870",1977-11-10,8.8,"A"
"72","USGS","15011870",1977-11-11,62,"A"
"73","USGS","15011870",1977-11-12,30,"A"
"74","USGS","15011870",1977-11-13,26,"A"
"75","USGS","15011870",1977-11-14,24,"A"
"76","USGS","15011870",1977-11-15,16,"A"
"77","USGS","15011870",1977-11-16,11,"A"
"78","USGS","15011870",1977-11-17,8.8,"A"
"79","USGS","15011870",1977-11-18,7.1,"A"
"80","USGS","15011870",1977-11-19,6.3,"A"
"81","USGS","15011870",1977-11-20,6,"A"
"82","USGS","15011870",1977-11-21,5.3,"A"
"83","USGS","15011870",1977-11-22,4.9,"A"
"84","USGS","15011870",1977-11-23,4.6,"A"
"85","USGS","15011870",1977-11-24,4.3,"A"
"86","USGS","15011870",1977-11-25,4,"A"
"87","USGS","15011870",1977-11-26,4.6,"A"
"88","USGS","15011870",1977-11-27,5.3,"A"
"89","USGS","15011870",1977-11-28,13,"A"
"90","USGS","15011870",1977-11-29,20,"A"
"91","USGS","15011870",1977-11-30,13,"A"
"92","USGS","15011870",1977-12-01,7.9,"A"
"93","USGS","15011870",1977-12-02,7,"A"
"94","USGS","15011870",1977-12-03,6,"A"
"95","USGS","15011870",1977-12-04,5.4,"A"
"96","USGS","15011870",1977-12-05,4.9,"A"
"97","USGS","15011870",1977-12-06,4.4,"A"
"98","USGS","15011870",1977-12-07,4,"A"
"99","USGS","15011870",1977-12-08,3.7,"A"
"100","USGS","15011870",1977-12-09,3.4,"A"
"101","USGS","15011870",1977-12-10,3.2,"A"
"102","USGS","15011870",1977-12-11,2.9,"A"
"103","USGS","15011870",1977-12-12,2.7,"A"
"104","USGS","15011870",1977-12-13,3.4,"A"
"105","USGS","15011870",1977-12-14,16,"A"
"106","USGS","15011870",1977-12-15,12,"A"
"107","USGS","15011870",1977-12-16,9,"A"
"108","USGS","15011870",1977-12-17,7.6,"A"
"109","USGS","15011870",1977-12-18,6.6,"A"
"110","USGS","15011870",1977-12-19,5.8,"A"
"111","USGS","15011870",1977-12-20,5.2,"A"
"112","USGS","15011870",1977-12-21,4.7,"A"
"113","USGS","15011870",1977-12-22,4.3,"A"
"114","USGS","15011870",1977-12-23,3.9,"A"
"115","USGS","15011870",1977-12-24,3.6,"A"
"116","USGS","15011870",1977-12-25,3.4,"A"
