"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15240000",1953-06-23,235,"A"
"2","USGS","15240000",1953-06-24,230,"A"
"3","USGS","15240000",1953-06-25,235,"A"
"4","USGS","15240000",1953-06-26,210,"A"
"5","USGS","15240000",1953-06-27,182,"A"
"6","USGS","15240000",1953-06-28,170,"A"
"7","USGS","15240000",1953-06-29,160,"A"
"8","USGS","15240000",1953-06-30,143,"A"
"9","USGS","15240000",1953-07-01,137,"A"
"10","USGS","15240000",1953-07-02,130,"A"
"11","USGS","15240000",1953-07-03,137,"A"
"12","USGS","15240000",1953-07-04,130,"A"
"13","USGS","15240000",1953-07-05,122,"A"
"14","USGS","15240000",1953-07-06,140,"A"
"15","USGS","15240000",1953-07-07,159,"A"
"16","USGS","15240000",1953-07-08,150,"A"
"17","USGS","15240000",1953-07-09,134,"A"
"18","USGS","15240000",1953-07-10,110,"A"
"19","USGS","15240000",1953-07-11,99,"A"
"20","USGS","15240000",1953-07-12,90,"A"
"21","USGS","15240000",1953-07-13,82,"A"
"22","USGS","15240000",1953-07-14,69,"A"
"23","USGS","15240000",1953-07-15,69,"A"
"24","USGS","15240000",1953-07-16,70,"A"
"25","USGS","15240000",1953-07-17,71,"A"
"26","USGS","15240000",1953-07-18,72,"A"
"27","USGS","15240000",1953-07-19,68,"A"
"28","USGS","15240000",1953-07-20,64,"A"
"29","USGS","15240000",1953-07-21,64,"A"
"30","USGS","15240000",1953-07-22,64,"A"
"31","USGS","15240000",1953-07-23,50,"A"
"32","USGS","15240000",1953-07-24,37,"A"
"33","USGS","15240000",1953-07-25,35,"A"
"34","USGS","15240000",1953-07-26,33,"A"
"35","USGS","15240000",1953-07-27,30,"A"
"36","USGS","15240000",1953-07-28,28,"A"
"37","USGS","15240000",1953-07-29,30,"A"
"38","USGS","15240000",1953-07-30,31,"A"
"39","USGS","15240000",1953-07-31,45,"A"
"40","USGS","15240000",1953-08-01,69,"A"
"41","USGS","15240000",1953-08-02,150,"A"
"42","USGS","15240000",1953-08-03,231,"A"
"43","USGS","15240000",1953-08-04,180,"A"
"44","USGS","15240000",1953-08-05,107,"A"
"45","USGS","15240000",1953-08-06,100,"A"
"46","USGS","15240000",1953-08-07,100,"A"
"47","USGS","15240000",1953-08-08,170,"A"
"48","USGS","15240000",1953-08-09,242,"A"
"49","USGS","15240000",1953-08-10,220,"A"
"50","USGS","15240000",1953-08-11,195,"A"
"51","USGS","15240000",1953-08-12,200,"A"
"52","USGS","15240000",1953-08-13,206,"A"
"53","USGS","15240000",1953-08-14,200,"A"
"54","USGS","15240000",1953-08-15,199,"A"
"55","USGS","15240000",1953-08-16,192,"A"
"56","USGS","15240000",1953-08-17,180,"A"
"57","USGS","15240000",1953-08-18,170,"A"
"58","USGS","15240000",1953-08-19,172,"A"
"59","USGS","15240000",1953-08-20,150,"A"
"60","USGS","15240000",1953-08-21,125,"A"
"61","USGS","15240000",1953-08-22,120,"A"
"62","USGS","15240000",1953-08-23,130,"A"
"63","USGS","15240000",1953-08-24,153,"A"
"64","USGS","15240000",1953-08-25,130,"A"
"65","USGS","15240000",1953-08-26,116,"A"
"66","USGS","15240000",1953-08-27,131,"A"
"67","USGS","15240000",1953-08-28,436,"A"
"68","USGS","15240000",1953-08-29,490,"A"
"69","USGS","15240000",1953-08-30,250,"A"
"70","USGS","15240000",1953-08-31,160,"A"
"71","USGS","15240000",1953-09-01,146,"A"
"72","USGS","15240000",1953-09-02,140,"A"
"73","USGS","15240000",1953-09-03,160,"A"
"74","USGS","15240000",1953-09-04,180,"A"
"75","USGS","15240000",1953-09-05,266,"A"
"76","USGS","15240000",1953-09-06,300,"A"
"77","USGS","15240000",1953-09-07,260,"A"
"78","USGS","15240000",1953-09-08,230,"A"
"79","USGS","15240000",1953-09-09,206,"A"
"80","USGS","15240000",1953-09-10,185,"A"
"81","USGS","15240000",1953-09-11,170,"A"
"82","USGS","15240000",1953-09-12,156,"A"
"83","USGS","15240000",1953-09-13,150,"A"
"84","USGS","15240000",1953-09-14,250,"A"
"85","USGS","15240000",1953-09-15,414,"A"
"86","USGS","15240000",1953-09-16,360,"A"
"87","USGS","15240000",1953-09-17,308,"A"
"88","USGS","15240000",1953-09-18,290,"A"
"89","USGS","15240000",1953-09-19,266,"A"
"90","USGS","15240000",1953-09-20,260,"A"
"91","USGS","15240000",1953-09-21,250,"A"
"92","USGS","15240000",1953-09-22,300,"A"
"93","USGS","15240000",1953-09-23,480,"A"
"94","USGS","15240000",1953-09-24,815,"A"
"95","USGS","15240000",1953-09-25,540,"A"
"96","USGS","15240000",1953-09-26,409,"A"
"97","USGS","15240000",1953-09-27,300,"A"
"98","USGS","15240000",1953-09-28,270,"A"
"99","USGS","15240000",1953-09-29,235,"A"
"100","USGS","15240000",1953-09-30,209,"A"
"101","USGS","15240000",1953-10-01,190,"A"
"102","USGS","15240000",1953-10-02,178,"A"
"103","USGS","15240000",1953-10-03,170,"A"
"104","USGS","15240000",1953-10-04,195,"A"
"105","USGS","15240000",1953-10-05,400,"A"
"106","USGS","15240000",1953-10-06,890,"A"
"107","USGS","15240000",1953-10-07,800,"A"
"108","USGS","15240000",1953-10-08,710,"A"
"109","USGS","15240000",1953-10-09,500,"A"
"110","USGS","15240000",1953-10-10,458,"A"
"111","USGS","15240000",1953-10-11,458,"A"
"112","USGS","15240000",1953-10-12,490,"A"
"113","USGS","15240000",1953-10-13,578,"A"
"114","USGS","15240000",1953-10-14,344,"A"
"115","USGS","15240000",1953-10-15,280,"A"
"116","USGS","15240000",1953-10-16,260,"A"
"117","USGS","15240000",1953-10-17,266,"A"
"118","USGS","15240000",1953-10-18,280,"A"
"119","USGS","15240000",1953-10-19,266,"A"
"120","USGS","15240000",1953-10-20,250,"A"
"121","USGS","15240000",1953-10-21,246,"A"
"122","USGS","15240000",1953-10-22,260,"A"
"123","USGS","15240000",1953-10-23,286,"A"
"124","USGS","15240000",1953-10-24,340,"A"
"125","USGS","15240000",1953-10-25,274,"A"
"126","USGS","15240000",1953-10-26,170,"A"
"127","USGS","15240000",1953-10-27,113,"A"
"128","USGS","15240000",1953-10-28,134,"A"
"129","USGS","15240000",1953-10-29,150,"A"
"130","USGS","15240000",1953-10-30,180,"A"
"131","USGS","15240000",1953-10-31,200,"A"
"132","USGS","15240000",1953-11-01,170,"A"
"133","USGS","15240000",1953-11-02,170,"A"
"134","USGS","15240000",1953-11-03,170,"A"
"135","USGS","15240000",1953-11-04,170,"A"
"136","USGS","15240000",1953-11-05,170,"A"
"137","USGS","15240000",1953-11-06,170,"A"
"138","USGS","15240000",1953-11-07,170,"A"
"139","USGS","15240000",1953-11-08,170,"A"
"140","USGS","15240000",1953-11-09,170,"A"
"141","USGS","15240000",1953-11-10,170,"A"
"142","USGS","15240000",1953-11-11,170,"A"
"143","USGS","15240000",1953-11-12,170,"A"
"144","USGS","15240000",1953-11-13,170,"A"
"145","USGS","15240000",1953-11-14,170,"A"
"146","USGS","15240000",1953-11-15,170,"A"
"147","USGS","15240000",1953-11-16,160,"A"
"148","USGS","15240000",1953-11-17,160,"A"
"149","USGS","15240000",1953-11-18,160,"A"
"150","USGS","15240000",1953-11-19,160,"A"
"151","USGS","15240000",1953-11-20,160,"A"
"152","USGS","15240000",1953-11-21,160,"A"
"153","USGS","15240000",1953-11-22,160,"A"
"154","USGS","15240000",1953-11-23,160,"A"
"155","USGS","15240000",1953-11-24,160,"A"
"156","USGS","15240000",1953-11-25,160,"A"
"157","USGS","15240000",1953-11-26,160,"A"
"158","USGS","15240000",1953-11-27,160,"A"
"159","USGS","15240000",1953-11-28,160,"A"
"160","USGS","15240000",1953-11-29,160,"A"
"161","USGS","15240000",1953-11-30,160,"A"
"162","USGS","15240000",1953-12-01,100,"A"
"163","USGS","15240000",1953-12-02,100,"A"
"164","USGS","15240000",1953-12-03,100,"A"
"165","USGS","15240000",1953-12-04,100,"A"
"166","USGS","15240000",1953-12-05,100,"A"
"167","USGS","15240000",1953-12-06,100,"A"
"168","USGS","15240000",1953-12-07,100,"A"
"169","USGS","15240000",1953-12-08,100,"A"
"170","USGS","15240000",1953-12-09,100,"A"
"171","USGS","15240000",1953-12-10,100,"A"
"172","USGS","15240000",1953-12-11,100,"A"
"173","USGS","15240000",1953-12-12,100,"A"
"174","USGS","15240000",1953-12-13,100,"A"
"175","USGS","15240000",1953-12-14,100,"A"
"176","USGS","15240000",1953-12-15,100,"A"
"177","USGS","15240000",1953-12-16,100,"A"
"178","USGS","15240000",1953-12-17,100,"A"
"179","USGS","15240000",1953-12-18,100,"A"
"180","USGS","15240000",1953-12-19,100,"A"
"181","USGS","15240000",1953-12-20,100,"A"
"182","USGS","15240000",1953-12-21,100,"A"
"183","USGS","15240000",1953-12-22,100,"A"
"184","USGS","15240000",1953-12-23,100,"A"
"185","USGS","15240000",1953-12-24,100,"A"
"186","USGS","15240000",1953-12-25,100,"A"
"187","USGS","15240000",1953-12-26,100,"A"
"188","USGS","15240000",1953-12-27,100,"A"
"189","USGS","15240000",1953-12-28,100,"A"
"190","USGS","15240000",1953-12-29,100,"A"
"191","USGS","15240000",1953-12-30,100,"A"
"192","USGS","15240000",1953-12-31,100,"A"
"193","USGS","15240000",1954-01-01,50,"A"
"194","USGS","15240000",1954-01-02,50,"A"
"195","USGS","15240000",1954-01-03,50,"A"
"196","USGS","15240000",1954-01-04,50,"A"
"197","USGS","15240000",1954-01-05,50,"A"
