"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15896000",1971-05-31,7200,"A"
"2","USGS","15896000",1971-06-01,15000,"A"
"3","USGS","15896000",1971-06-02,26000,"A"
"4","USGS","15896000",1971-06-03,42000,"A"
"5","USGS","15896000",1971-06-04,70000,"A"
"6","USGS","15896000",1971-06-05,77000,"A"
"7","USGS","15896000",1971-06-06,70000,"A"
"8","USGS","15896000",1971-06-07,54000,"A"
"9","USGS","15896000",1971-06-08,40000,"A"
"10","USGS","15896000",1971-06-09,32000,"A"
"11","USGS","15896000",1971-06-10,25000,"A"
"12","USGS","15896000",1971-06-11,18000,"A"
"13","USGS","15896000",1971-06-12,14000,"A"
"14","USGS","15896000",1971-06-13,10000,"A"
"15","USGS","15896000",1971-06-14,8000,"A"
"16","USGS","15896000",1971-06-15,6000,"A"
"17","USGS","15896000",1971-06-16,4500,"A"
"18","USGS","15896000",1971-06-17,4000,"A"
"19","USGS","15896000",1971-06-18,3400,"A"
"20","USGS","15896000",1971-06-19,3000,"A"
"21","USGS","15896000",1971-06-20,2700,"A"
"22","USGS","15896000",1971-06-21,2400,"A"
"23","USGS","15896000",1971-06-22,2000,"A"
"24","USGS","15896000",1971-06-23,1800,"A"
"25","USGS","15896000",1971-06-24,1650,"A"
"26","USGS","15896000",1971-06-25,1320,"A"
"27","USGS","15896000",1971-06-26,817,"A"
"28","USGS","15896000",1971-06-27,598,"A"
"29","USGS","15896000",1971-06-28,526,"A"
"30","USGS","15896000",1971-06-29,422,"A"
"31","USGS","15896000",1971-06-30,380,"A"
"32","USGS","15896000",1971-07-01,346,"A"
"33","USGS","15896000",1971-07-02,320,"A"
"34","USGS","15896000",1971-07-03,295,"A"
"35","USGS","15896000",1971-07-04,268,"A"
"36","USGS","15896000",1971-07-05,240,"A"
"37","USGS","15896000",1971-07-06,231,"A"
"38","USGS","15896000",1971-07-07,222,"A"
"39","USGS","15896000",1971-07-08,216,"A"
"40","USGS","15896000",1971-07-09,213,"A"
"41","USGS","15896000",1971-07-10,228,"A"
"42","USGS","15896000",1971-07-11,240,"A"
"43","USGS","15896000",1971-07-12,254,"A"
"44","USGS","15896000",1971-07-13,261,"A"
"45","USGS","15896000",1971-07-14,303,"A"
"46","USGS","15896000",1971-07-15,356,"A"
"47","USGS","15896000",1971-07-16,365,"A"
"48","USGS","15896000",1971-07-17,365,"A"
"49","USGS","15896000",1971-07-18,338,"A"
"50","USGS","15896000",1971-07-19,328,"A"
"51","USGS","15896000",1971-07-20,351,"A"
"52","USGS","15896000",1971-07-21,360,"A"
"53","USGS","15896000",1971-07-22,360,"A"
"54","USGS","15896000",1971-07-23,338,"A"
"55","USGS","15896000",1971-07-24,328,"A"
"56","USGS","15896000",1971-07-25,311,"A"
"57","USGS","15896000",1971-07-26,299,"A"
"58","USGS","15896000",1971-07-27,320,"A"
"59","USGS","15896000",1971-07-28,315,"A"
"60","USGS","15896000",1971-07-29,324,"A"
"61","USGS","15896000",1971-07-30,303,"A"
"62","USGS","15896000",1971-07-31,299,"A"
"63","USGS","15896000",1971-08-01,295,"A"
"64","USGS","15896000",1971-08-02,287,"A"
"65","USGS","15896000",1971-08-03,291,"A"
"66","USGS","15896000",1971-08-04,360,"A"
"67","USGS","15896000",1971-08-05,365,"A"
"68","USGS","15896000",1971-08-06,410,"A"
"69","USGS","15896000",1971-08-07,586,"A"
"70","USGS","15896000",1971-08-08,796,"A"
"71","USGS","15896000",1971-08-09,944,"A"
"72","USGS","15896000",1971-08-10,859,"A"
"73","USGS","15896000",1971-08-11,880,"A"
"74","USGS","15896000",1971-08-12,775,"A"
"75","USGS","15896000",1971-08-13,634,"A"
"76","USGS","15896000",1971-08-14,518,"A"
"77","USGS","15896000",1971-08-15,464,"A"
"78","USGS","15896000",1971-08-16,416,"A"
"79","USGS","15896000",1971-08-17,375,"A"
"80","USGS","15896000",1971-08-18,351,"A"
"81","USGS","15896000",1971-08-19,338,"A"
"82","USGS","15896000",1971-08-20,311,"A"
"83","USGS","15896000",1971-08-21,291,"A"
"84","USGS","15896000",1971-08-22,275,"A"
"85","USGS","15896000",1971-08-23,272,"A"
"86","USGS","15896000",1971-08-24,272,"A"
"87","USGS","15896000",1971-08-25,268,"A"
"88","USGS","15896000",1971-08-26,268,"A"
"89","USGS","15896000",1971-08-27,268,"A"
"90","USGS","15896000",1971-08-28,268,"A"
"91","USGS","15896000",1971-08-29,268,"A"
"92","USGS","15896000",1971-08-30,268,"A"
"93","USGS","15896000",1971-08-31,244,"A"
"94","USGS","15896000",1971-09-01,219,"A"
"95","USGS","15896000",1971-09-02,216,"A"
"96","USGS","15896000",1971-09-03,213,"A"
"97","USGS","15896000",1971-09-04,213,"A"
"98","USGS","15896000",1971-09-05,213,"A"
"99","USGS","15896000",1971-09-06,213,"A"
"100","USGS","15896000",1971-09-07,213,"A"
"101","USGS","15896000",1971-09-08,258,"A"
"102","USGS","15896000",1971-09-09,287,"A"
"103","USGS","15896000",1971-09-10,320,"A"
"104","USGS","15896000",1971-09-11,303,"A"
"105","USGS","15896000",1971-09-12,283,"A"
"106","USGS","15896000",1971-09-13,261,"A"
"107","USGS","15896000",1971-09-14,254,"A"
"108","USGS","15896000",1971-09-15,250,"A"
"109","USGS","15896000",1971-09-16,240,"A"
"110","USGS","15896000",1971-09-17,230,"A"
"111","USGS","15896000",1971-09-18,220,"A"
"112","USGS","15896000",1971-09-19,210,"A"
"113","USGS","15896000",1971-09-20,200,"A"
"114","USGS","15896000",1971-09-21,200,"A"
"115","USGS","15896000",1971-09-22,190,"A"
"116","USGS","15896000",1971-09-23,190,"A"
"117","USGS","15896000",1971-09-24,180,"A"
"118","USGS","15896000",1971-09-25,180,"A"
"119","USGS","15896000",1971-09-26,170,"A"
"120","USGS","15896000",1971-09-27,170,"A"
"121","USGS","15896000",1971-09-28,160,"A"
"122","USGS","15896000",1971-09-29,160,"A"
"123","USGS","15896000",1971-09-30,160,"A"
"124","USGS","15896000",1971-10-01,150,"A"
"125","USGS","15896000",1971-10-02,150,"A"
"126","USGS","15896000",1971-10-03,140,"A"
"127","USGS","15896000",1971-10-04,140,"A"
"128","USGS","15896000",1971-10-05,130,"A"
"129","USGS","15896000",1971-10-06,130,"A"
"130","USGS","15896000",1971-10-07,120,"A"
"131","USGS","15896000",1971-10-08,120,"A"
"132","USGS","15896000",1971-10-09,110,"A"
"133","USGS","15896000",1971-10-10,110,"A"
"134","USGS","15896000",1971-10-11,100,"A"
"135","USGS","15896000",1971-10-12,100,"A"
"136","USGS","15896000",1971-10-13,100,"A"
"137","USGS","15896000",1971-10-14,90,"A"
"138","USGS","15896000",1971-10-15,90,"A"
"139","USGS","15896000",1971-10-16,80,"A"
"140","USGS","15896000",1971-10-17,80,"A"
"141","USGS","15896000",1971-10-18,80,"A"
"142","USGS","15896000",1971-10-19,70,"A"
"143","USGS","15896000",1971-10-20,70,"A"
"144","USGS","15896000",1971-10-21,70,"A"
"145","USGS","15896000",1971-10-22,60,"A"
"146","USGS","15896000",1971-10-23,60,"A"
"147","USGS","15896000",1971-10-24,60,"A"
"148","USGS","15896000",1971-10-25,60,"A"
"149","USGS","15896000",1971-10-26,60,"A"
"150","USGS","15896000",1971-10-27,50,"A"
"151","USGS","15896000",1971-10-28,50,"A"
"152","USGS","15896000",1971-10-29,50,"A"
"153","USGS","15896000",1971-10-30,50,"A"
"154","USGS","15896000",1971-10-31,50,"A"
"155","USGS","15896000",1971-11-01,45,"A"
"156","USGS","15896000",1971-11-02,45,"A"
"157","USGS","15896000",1971-11-03,45,"A"
"158","USGS","15896000",1971-11-04,45,"A"
"159","USGS","15896000",1971-11-05,45,"A"
"160","USGS","15896000",1971-11-06,40,"A"
"161","USGS","15896000",1971-11-07,40,"A"
"162","USGS","15896000",1971-11-08,40,"A"
"163","USGS","15896000",1971-11-09,40,"A"
"164","USGS","15896000",1971-11-10,40,"A"
"165","USGS","15896000",1971-11-11,35,"A"
"166","USGS","15896000",1971-11-12,35,"A"
"167","USGS","15896000",1971-11-13,35,"A"
"168","USGS","15896000",1971-11-14,35,"A"
"169","USGS","15896000",1971-11-15,35,"A"
"170","USGS","15896000",1971-11-16,30,"A"
"171","USGS","15896000",1971-11-17,30,"A"
"172","USGS","15896000",1971-11-18,30,"A"
"173","USGS","15896000",1971-11-19,30,"A"
"174","USGS","15896000",1971-11-20,30,"A"
"175","USGS","15896000",1971-11-21,25,"A"
"176","USGS","15896000",1971-11-22,25,"A"
"177","USGS","15896000",1971-11-23,25,"A"
"178","USGS","15896000",1971-11-24,25,"A"
"179","USGS","15896000",1971-11-25,25,"A"
"180","USGS","15896000",1971-11-26,20,"A"
"181","USGS","15896000",1971-11-27,20,"A"
"182","USGS","15896000",1971-11-28,20,"A"
"183","USGS","15896000",1971-11-29,20,"A"
"184","USGS","15896000",1971-11-30,20,"A"
"185","USGS","15896000",1971-12-01,20,"A"
"186","USGS","15896000",1971-12-02,20,"A"
"187","USGS","15896000",1971-12-03,20,"A"
"188","USGS","15896000",1971-12-04,20,"A"
"189","USGS","15896000",1971-12-05,20,"A"
"190","USGS","15896000",1971-12-06,15,"A"
"191","USGS","15896000",1971-12-07,15,"A"
"192","USGS","15896000",1971-12-08,15,"A"
"193","USGS","15896000",1971-12-09,15,"A"
"194","USGS","15896000",1971-12-10,15,"A"
"195","USGS","15896000",1971-12-11,15,"A"
"196","USGS","15896000",1971-12-12,15,"A"
"197","USGS","15896000",1971-12-13,15,"A"
"198","USGS","15896000",1971-12-14,15,"A"
"199","USGS","15896000",1971-12-15,15,"A"
"200","USGS","15896000",1971-12-16,15,"A"
"201","USGS","15896000",1971-12-17,15,"A"
"202","USGS","15896000",1971-12-18,15,"A"
"203","USGS","15896000",1971-12-19,15,"A"
"204","USGS","15896000",1971-12-20,15,"A"
"205","USGS","15896000",1971-12-21,15,"A"
"206","USGS","15896000",1971-12-22,15,"A"
"207","USGS","15896000",1971-12-23,15,"A"
"208","USGS","15896000",1971-12-24,15,"A"
"209","USGS","15896000",1971-12-25,15,"A"
"210","USGS","15896000",1971-12-26,15,"A"
"211","USGS","15896000",1971-12-27,15,"A"
"212","USGS","15896000",1971-12-28,15,"A"
"213","USGS","15896000",1971-12-29,15,"A"
"214","USGS","15896000",1971-12-30,15,"A"
"215","USGS","15896000",1971-12-31,15,"A"
"216","USGS","15896000",1972-01-01,10,"A"
"217","USGS","15896000",1972-01-02,10,"A"
"218","USGS","15896000",1972-01-03,10,"A"
"219","USGS","15896000",1972-01-04,10,"A"
"220","USGS","15896000",1972-01-05,10,"A"
"221","USGS","15896000",1972-01-06,10,"A"
"222","USGS","15896000",1972-01-07,10,"A"
"223","USGS","15896000",1972-01-08,10,"A"
"224","USGS","15896000",1972-01-09,10,"A"
"225","USGS","15896000",1972-01-10,10,"A"
"226","USGS","15896000",1972-01-11,10,"A"
"227","USGS","15896000",1972-01-12,10,"A"
"228","USGS","15896000",1972-01-13,10,"A"
"229","USGS","15896000",1972-01-14,10,"A"
"230","USGS","15896000",1972-01-15,10,"A"
"231","USGS","15896000",1972-01-16,10,"A"
"232","USGS","15896000",1972-01-17,10,"A"
"233","USGS","15896000",1972-01-18,10,"A"
"234","USGS","15896000",1972-01-19,10,"A"
"235","USGS","15896000",1972-01-20,10,"A"
"236","USGS","15896000",1972-01-21,10,"A"
"237","USGS","15896000",1972-01-22,10,"A"
"238","USGS","15896000",1972-01-23,10,"A"
"239","USGS","15896000",1972-01-24,10,"A"
"240","USGS","15896000",1972-01-25,10,"A"
"241","USGS","15896000",1972-01-26,10,"A"
"242","USGS","15896000",1972-01-27,10,"A"
"243","USGS","15896000",1972-01-28,10,"A"
"244","USGS","15896000",1972-01-29,10,"A"
"245","USGS","15896000",1972-01-30,10,"A"
"246","USGS","15896000",1972-01-31,10,"A"
"247","USGS","15896000",1972-02-01,10,"A"
"248","USGS","15896000",1972-02-02,10,"A"
"249","USGS","15896000",1972-02-03,10,"A"
"250","USGS","15896000",1972-02-04,10,"A"
"251","USGS","15896000",1972-02-05,10,"A"
"252","USGS","15896000",1972-02-06,10,"A"
"253","USGS","15896000",1972-02-07,10,"A"
"254","USGS","15896000",1972-02-08,10,"A"
"255","USGS","15896000",1972-02-09,10,"A"
"256","USGS","15896000",1972-02-10,10,"A"
"257","USGS","15896000",1972-02-11,10,"A"
"258","USGS","15896000",1972-02-12,10,"A"
"259","USGS","15896000",1972-02-13,10,"A"
"260","USGS","15896000",1972-02-14,10,"A"
"261","USGS","15896000",1972-02-15,10,"A"
"262","USGS","15896000",1972-02-16,10,"A"
"263","USGS","15896000",1972-02-17,10,"A"
"264","USGS","15896000",1972-02-18,10,"A"
"265","USGS","15896000",1972-02-19,10,"A"
"266","USGS","15896000",1972-02-20,10,"A"
"267","USGS","15896000",1972-02-21,10,"A"
"268","USGS","15896000",1972-02-22,10,"A"
