"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15296000",1951-04-11,134,"A"
"2","USGS","15296000",1951-05-23,792,"A"
"3","USGS","15296000",1951-05-24,660,"A"
"4","USGS","15296000",1951-05-25,537,"A"
"5","USGS","15296000",1951-05-26,500,"A"
"6","USGS","15296000",1951-05-27,470,"A"
"7","USGS","15296000",1951-05-28,459,"A"
"8","USGS","15296000",1951-05-29,708,"A"
"9","USGS","15296000",1951-05-30,1240,"A"
"10","USGS","15296000",1951-05-31,2440,"A"
"11","USGS","15296000",1951-06-01,2670,"A"
"12","USGS","15296000",1951-06-02,1950,"A"
"13","USGS","15296000",1951-06-03,3110,"A"
"14","USGS","15296000",1951-06-04,4310,"A"
"15","USGS","15296000",1951-06-05,4310,"A"
"16","USGS","15296000",1951-06-06,4680,"A"
"17","USGS","15296000",1951-06-07,3300,"A"
"18","USGS","15296000",1951-06-08,2100,"A"
"19","USGS","15296000",1951-06-09,1590,"A"
"20","USGS","15296000",1951-06-10,1490,"A"
"21","USGS","15296000",1951-06-11,1370,"A"
"22","USGS","15296000",1951-06-12,1290,"A"
"23","USGS","15296000",1951-06-13,1170,"A"
"24","USGS","15296000",1951-06-14,1220,"A"
"25","USGS","15296000",1951-06-15,1260,"A"
"26","USGS","15296000",1951-06-16,2600,"A"
"27","USGS","15296000",1951-06-17,2140,"A"
"28","USGS","15296000",1951-06-18,1550,"A"
"29","USGS","15296000",1951-06-19,1280,"A"
"30","USGS","15296000",1951-06-20,1330,"A"
"31","USGS","15296000",1951-06-21,1840,"A"
"32","USGS","15296000",1951-06-22,1500,"A"
"33","USGS","15296000",1951-06-23,1900,"A"
"34","USGS","15296000",1951-06-24,1560,"A"
"35","USGS","15296000",1951-06-25,1510,"A"
"36","USGS","15296000",1951-06-26,2620,"A"
"37","USGS","15296000",1951-06-27,2630,"A"
"38","USGS","15296000",1951-06-28,1890,"A"
"39","USGS","15296000",1951-06-29,1820,"A"
"40","USGS","15296000",1951-06-30,1610,"A"
"41","USGS","15296000",1951-07-01,1450,"A"
"42","USGS","15296000",1951-07-02,1310,"A"
"43","USGS","15296000",1951-07-03,1330,"A"
"44","USGS","15296000",1951-07-04,1380,"A"
"45","USGS","15296000",1951-07-05,1590,"A"
"46","USGS","15296000",1951-07-06,1710,"A"
"47","USGS","15296000",1951-07-07,1740,"A"
"48","USGS","15296000",1951-07-08,1560,"A"
"49","USGS","15296000",1951-07-09,1440,"A"
"50","USGS","15296000",1951-07-10,1240,"A"
"51","USGS","15296000",1951-07-11,1140,"A"
"52","USGS","15296000",1951-07-12,1070,"A"
"53","USGS","15296000",1951-07-13,1030,"A"
"54","USGS","15296000",1951-07-14,906,"A"
"55","USGS","15296000",1951-07-15,792,"A"
"56","USGS","15296000",1951-07-16,792,"A"
"57","USGS","15296000",1951-07-17,916,"A"
"58","USGS","15296000",1951-07-18,812,"A"
"59","USGS","15296000",1951-07-19,673,"A"
"60","USGS","15296000",1951-07-20,582,"A"
"61","USGS","15296000",1951-07-21,560,"A"
"62","USGS","15296000",1951-07-22,537,"A"
"63","USGS","15296000",1951-07-23,500,"A"
"64","USGS","15296000",1951-07-24,466,"A"
"65","USGS","15296000",1951-07-25,432,"A"
"66","USGS","15296000",1951-07-26,400,"A"
"67","USGS","15296000",1951-07-27,394,"A"
"68","USGS","15296000",1951-07-28,493,"A"
"69","USGS","15296000",1951-07-29,514,"A"
"70","USGS","15296000",1951-07-30,466,"A"
"71","USGS","15296000",1951-07-31,406,"A"
"72","USGS","15296000",1951-08-01,381,"A"
"73","USGS","15296000",1951-08-02,406,"A"
"74","USGS","15296000",1951-08-03,413,"A"
"75","USGS","15296000",1951-08-04,432,"A"
"76","USGS","15296000",1951-08-05,530,"A"
"77","USGS","15296000",1951-08-06,507,"A"
"78","USGS","15296000",1951-08-07,708,"A"
"79","USGS","15296000",1951-08-08,717,"A"
"80","USGS","15296000",1951-08-09,560,"A"
"81","USGS","15296000",1951-08-10,466,"A"
"82","USGS","15296000",1951-08-11,466,"A"
"83","USGS","15296000",1951-08-12,1580,"A"
"84","USGS","15296000",1951-08-13,4240,"A"
"85","USGS","15296000",1951-08-14,1740,"A"
"86","USGS","15296000",1951-08-15,1070,"A"
"87","USGS","15296000",1951-08-16,726,"A"
"88","USGS","15296000",1951-08-17,544,"A"
"89","USGS","15296000",1951-08-18,466,"A"
"90","USGS","15296000",1951-08-19,413,"A"
"91","USGS","15296000",1951-08-20,381,"A"
"92","USGS","15296000",1951-08-21,341,"A"
"93","USGS","15296000",1951-08-22,335,"A"
"94","USGS","15296000",1951-08-23,346,"A"
"95","USGS","15296000",1951-08-24,313,"A"
"96","USGS","15296000",1951-08-25,303,"A"
"97","USGS","15296000",1951-08-26,419,"A"
"98","USGS","15296000",1951-08-27,615,"A"
"99","USGS","15296000",1951-08-28,560,"A"
"100","USGS","15296000",1951-08-29,500,"A"
"101","USGS","15296000",1951-08-30,432,"A"
"102","USGS","15296000",1951-08-31,341,"A"
"103","USGS","15296000",1951-09-01,375,"A"
"104","USGS","15296000",1951-09-02,486,"A"
"105","USGS","15296000",1951-09-03,466,"A"
"106","USGS","15296000",1951-09-04,432,"A"
"107","USGS","15296000",1951-09-05,400,"A"
"108","USGS","15296000",1951-09-06,438,"A"
"109","USGS","15296000",1951-09-07,406,"A"
"110","USGS","15296000",1951-09-08,352,"A"
"111","USGS","15296000",1951-09-09,308,"A"
"112","USGS","15296000",1951-09-10,298,"A"
"113","USGS","15296000",1951-09-11,358,"A"
"114","USGS","15296000",1951-09-12,324,"A"
"115","USGS","15296000",1951-09-13,400,"A"
"116","USGS","15296000",1951-09-14,486,"A"
"117","USGS","15296000",1951-09-15,406,"A"
"118","USGS","15296000",1951-09-16,388,"A"
"119","USGS","15296000",1951-09-17,1060,"A"
"120","USGS","15296000",1951-09-18,938,"A"
"121","USGS","15296000",1951-09-19,804,"A"
"122","USGS","15296000",1951-09-20,1300,"A"
"123","USGS","15296000",1951-09-21,972,"A"
"124","USGS","15296000",1951-09-22,802,"A"
"125","USGS","15296000",1951-09-23,648,"A"
"126","USGS","15296000",1951-09-24,507,"A"
"127","USGS","15296000",1951-09-25,390,"A"
"128","USGS","15296000",1951-09-26,430,"A"
"129","USGS","15296000",1951-09-27,500,"A"
"130","USGS","15296000",1951-09-28,450,"A"
"131","USGS","15296000",1951-09-29,400,"A"
"132","USGS","15296000",1951-09-30,350,"A"
"133","USGS","15296000",1951-10-01,330,"A"
"134","USGS","15296000",1951-10-02,310,"A"
"135","USGS","15296000",1951-10-03,290,"A"
"136","USGS","15296000",1951-10-04,270,"A"
"137","USGS","15296000",1951-10-05,260,"A"
"138","USGS","15296000",1951-10-06,249,"A"
"139","USGS","15296000",1951-10-07,236,"A"
"140","USGS","15296000",1951-10-08,226,"A"
"141","USGS","15296000",1951-10-09,218,"A"
"142","USGS","15296000",1951-10-10,218,"A"
"143","USGS","15296000",1951-10-11,214,"A"
"144","USGS","15296000",1951-10-12,202,"A"
"145","USGS","15296000",1951-10-13,190,"A"
"146","USGS","15296000",1951-10-14,182,"A"
"147","USGS","15296000",1951-10-15,171,"A"
"148","USGS","15296000",1951-10-16,157,"A"
"149","USGS","15296000",1951-10-17,150,"A"
"150","USGS","15296000",1951-10-18,150,"A"
