"","agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"1","USGS","15564600",1961-08-10,1830,"A"
"2","USGS","15564600",1961-08-16,1410,"A"
"3","USGS","15564600",1961-08-17,1230,"A"
"4","USGS","15564600",1961-08-18,1240,"A"
"5","USGS","15564600",1961-08-19,1330,"A"
"6","USGS","15564600",1961-08-20,2110,"A"
"7","USGS","15564600",1961-08-21,3640,"A"
"8","USGS","15564600",1961-08-22,4400,"A"
"9","USGS","15564600",1961-08-23,4270,"A"
"10","USGS","15564600",1961-08-24,3950,"A"
"11","USGS","15564600",1961-08-25,3610,"A"
"12","USGS","15564600",1961-08-26,3610,"A"
"13","USGS","15564600",1961-08-27,3730,"A"
"14","USGS","15564600",1961-08-28,3980,"A"
"15","USGS","15564600",1961-08-29,4270,"A"
"16","USGS","15564600",1961-08-30,4050,"A"
"17","USGS","15564600",1961-08-31,3490,"A"
"18","USGS","15564600",1961-09-01,2780,"A"
"19","USGS","15564600",1961-09-02,2480,"A"
"20","USGS","15564600",1961-09-03,2020,"A"
"21","USGS","15564600",1961-09-04,1560,"A"
"22","USGS","15564600",1961-09-05,2070,"A"
"23","USGS","15564600",1961-09-06,3860,"A"
"24","USGS","15564600",1961-09-07,5310,"A"
"25","USGS","15564600",1961-09-08,3790,"A"
"26","USGS","15564600",1961-09-09,3080,"A"
"27","USGS","15564600",1961-09-10,3240,"A"
"28","USGS","15564600",1961-09-11,3700,"A"
"29","USGS","15564600",1961-09-12,4050,"A"
"30","USGS","15564600",1961-09-13,3890,"A"
"31","USGS","15564600",1961-09-14,3760,"A"
"32","USGS","15564600",1961-09-15,3670,"A"
"33","USGS","15564600",1961-09-16,3210,"A"
"34","USGS","15564600",1961-09-17,2850,"A"
"35","USGS","15564600",1961-09-18,3000,"A"
"36","USGS","15564600",1961-09-19,3000,"A"
"37","USGS","15564600",1961-09-20,2920,"A"
"38","USGS","15564600",1961-09-21,3180,"A"
"39","USGS","15564600",1961-09-22,3790,"A"
"40","USGS","15564600",1961-09-23,5200,"A"
